"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"org.apache.commons.io.input.BOMInputStream:368","true","true",12,12,2,20,13,2,1.5,2,1,0.2,0.3,0,0
"org.apache.commons.io.input.BOMInputStream:369","true","true",6,6,1,20,13,2,1.5,2,1,0.2,0.3,0,0
"org.apache.commons.io.input.BOMInputStream:370","true","true",15,6,1,20,13,2,1.5,2,1,0.2,0.3,0,0
"org.apache.commons.io.input.BOMInputStream:381","true","true",10,10,1,20,13,2,1.5,2,1,0.2,0.3,0,0
"org.apache.commons.io.input.BOMInputStream:383","true","true",1,1,0,4,4,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.BOMInputStream:382","true","true",11,8,0,4,4,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.BOMInputStream:386","true","true",6,5,0,20,13,2,1.5,2,1,0.2,0.3,0,0
"org.apache.commons.io.input.BoundedInputStream:87","true","false",5,4,0,1,6,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:86","true","true",16,11,1,1,6,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:89","true","false",5,0,0,1,6,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:90","true","true",11,11,2,1,6,1,1,1,1,1,1,0,2
"org.apache.commons.io.input.BoundedInputStream:91","true","false",13,7,1,1,6,1,1,1,1,1,1,0,1
"org.apache.commons.io.input.BoundedInputStream:103","true","false",16,0,0,1,0,5,5,5,5,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:118","true","false",11,2,0,1,0,6,6,6,6,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:117","true","true",19,2,0,1,0,6,6,6,6,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:120","true","false",13,3,0,1,0,6,6,6,6,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:121","true","false",7,1,0,1,0,6,6,6,6,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:124","true","false",9,2,0,1,0,6,6,6,6,1,1,0,0
"org.apache.commons.io.input.BoundedInputStream:123","true","true",20,12,9,1,0,6,6,6,6,1,1,3,0
"org.apache.commons.io.input.BoundedInputStream:127","true","true",13,13,1,1,0,6,6,6,6,1,1,0,1
"org.apache.commons.io.input.BoundedInputStream:128","true","false",11,8,2,1,0,6,6,6,6,1,1,0,1
"org.apache.commons.io.input.BrokenInputStream:73","true","true",13,10,0,2,14,2,1.5,2,1,0.5,0.5,0,0
"org.apache.commons.io.input.BrokenInputStream:62","true","true",14,10,0,2,18,2,1.5,2,1,0.5,0.5,0,0
"org.apache.commons.io.input.BrokenInputStream:85","true","true",9,6,0,1,2,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.BrokenInputStream:105","true","true",18,14,0,2,14,2,1.5,2,1,0.5,0.5,0,0
"org.apache.commons.io.input.BrokenInputStream:95","true","true",18,16,0,1,2,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:203","true","false",4,2,0,1,1,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:149","true","false",8,2,0,6,8,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:151","true","true",7,2,1,6,8,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:153","true","false",8,0,0,6,8,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:152","true","true",20,7,0,6,8,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:148","true","true",43,15,1,6,8,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:147","true","true",52,16,1,6,8,1,1,1,1,0.5,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:122","true","false",6,4,0,4,2,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:121","true","true",13,11,1,4,2,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:125","true","false",7,4,0,2,0,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.CharSequenceInputStream:124","true","true",9,6,1,2,0,1,1,1,1,1,1,0,0
