"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"org.eclipse.jgit.blame.BlameGenerator:764","true","true",0,0,0,1,4,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:752","true","true",11,7,0,1,4,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:767","true","true",1,1,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:782","true","true",2,2,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:771","true","true",5,4,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:724","true","true",41,19,1,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:822","true","true",5,4,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:821","true","true",6,5,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:820","true","true",8,7,1,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:826","true","false",3,2,1,2,12,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:825","true","true",6,5,1,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:827","true","false",3,1,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:599","true","false",3,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:601","true","false",2,0,0,17,57,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:600","true","true",4,2,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:602","true","true",2,2,1,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:605","true","true",0,0,0,15,106,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:607","true","false",1,0,0,15,106,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:604","true","true",4,2,0,15,106,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:610","true","true",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:613","true","false",2,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:614","true","true",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:620","true","true",3,2,2,5,40,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:621","true","true",2,1,0,5,40,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:622","true","true",0,0,0,5,40,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:623","true","false",1,1,0,5,40,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:617","true","true",7,5,3,5,40,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:626","true","false",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:627","true","true",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:628","true","true",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:629","true","true",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:630","true","false",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:522","true","true",2,1,1,21,110,8,5.33333333333333,6,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:523","true","true",3,3,0,21,110,8,5.33333333333333,6,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:524","true","true",1,1,0,21,110,8,5.33333333333333,6,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:525","true","false",1,0,0,21,110,8,5.33333333333333,6,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:650","true","false",2,0,0,21,110,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:656","true","true",2,0,0,17,57,6,6,6,6,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:657","true","true",1,1,0,17,57,6,6,6,6,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:658","true","false",3,3,1,17,57,6,6,6,6,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:652","true","true",11,7,1,17,57,6,6,6,6,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:661","true","true",5,1,0,21,110,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:663","true","true",1,1,0,11,89,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:662","true","true",6,4,1,21,110,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:665","true","true",0,0,0,13,94,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:667","true","false",2,2,0,13,94,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:664","true","true",5,5,1,13,94,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:669","true","false",4,2,1,21,110,7,5.66666666666667,6,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:642","true","false",1,1,1,15,106,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:643","true","true",1,0,0,15,106,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:644","true","true",1,1,0,15,106,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:645","true","false",6,3,0,15,106,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:912","true","false",1,0,0,2,43,1,1,1,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:901","true","false",1,0,0,21,110,5,3.33333333333333,4,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:902","true","false",3,1,0,21,110,5,3.33333333333333,4,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:890","true","false",0,0,0,21,110,5,3.33333333333333,4,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:881","true","false",1,0,0,2,43,1,1,1,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:882","true","false",4,1,0,2,43,1,1,1,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:871","true","false",2,0,0,20,104,5,3.33333333333333,4,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:196","true","false",2,2,2,19,86,4,3.5,4,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:856","true","false",3,2,0,20,104,5,3.33333333333333,4,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:291","true","true",2,2,1,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:290","true","true",4,2,1,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:293","true","true",5,3,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:294","true","true",1,0,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:295","true","true",2,2,2,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:296","true","true",2,2,2,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:297","false","false",0,0,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:318","true","false",2,0,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:321","true","true",3,1,1,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:320","true","true",5,3,3,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:322","false","false",0,0,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:323","true","true",5,3,3,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:324","true","true",3,1,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:325","true","true",2,0,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:326","true","true",4,3,3,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:327","true","true",4,3,3,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:328","false","false",0,0,0,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:319","true","true",28,14,12,17,57,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:331","true","false",4,3,1,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:332","true","true",0,0,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:335","true","false",3,0,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:336","true","true",2,1,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:337","true","true",4,2,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:338","true","true",1,0,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:339","true","true",3,3,2,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:340","true","true",3,3,2,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:341","false","false",0,0,0,21,110,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:235","true","true",3,3,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:235","true","true",3,3,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:234","true","true",5,5,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:238","false","false",0,0,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:217","true","true",0,0,0,1,4,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:218","false","false",0,0,0,1,4,2,2,2,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:449","false","false",0,0,0,19,86,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:451","true","true",6,3,0,19,86,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:450","true","true",9,4,0,19,86,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:452","false","false",0,0,0,19,86,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:454","true","true",0,0,0,19,86,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:448","true","true",11,4,0,19,86,2,1.5,2,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:539","true","false",3,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:541","true","true",3,1,1,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:542","true","true",4,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:540","true","true",10,3,2,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:544","false","false",0,0,0,21,110,5,3.66666666666667,4,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:964","true","true",0,0,0,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:967","true","true",2,1,0,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:968","true","true",4,2,0,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:969","true","true",4,0,0,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:970","true","true",5,5,1,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:973","true","false",1,1,0,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:972","true","true",4,4,2,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:971","true","true",6,6,2,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:975","false","false",0,0,0,5,40,6,4.66666666666667,5,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:937","true","false",0,0,0,21,110,4,2.66666666666667,3,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:845","false","false",0,0,0,19,86,5,4.5,5,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:850","true","false",0,0,0,19,86,5,4.5,5,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:851","true","false",0,0,0,19,86,5,4.5,5,4,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:191","true","false",2,1,1,21,110,4,3.5,4,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:840","true","false",1,0,0,21,110,6,4,5,1,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:171","true","true",0,0,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:174","true","true",0,0,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:180","true","true",2,2,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:177","true","true",3,3,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:182","true","true",0,0,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:183","true","true",1,1,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:184","true","true",2,2,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:185","true","true",0,0,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:186","true","true",4,1,0,21,110,3,2.5,3,2,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:548","true","false",2,0,0,17,57,3,3,3,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:550","true","true",3,2,2,17,57,3,3,3,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:551","true","true",5,1,1,17,57,3,3,3,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:552","true","true",4,2,0,17,57,3,3,3,3,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:549","true","true",18,7,3,17,57,3,3,3,3,0,0,0,0
