uuid;type;name;position;status;diff;graphDiff;branchDiff;variableDiff;exceptionDiff;nbTest;maxDeep;meanDeep;medianDeep;minDeep;staticDiff;nodeTransplantationPoint;nodeTransplant
96e6c492-46bc-11e5-a069-cf1b072c3c0d;adrStmt;replace;org.apache.commons.io.IOUtils:2405;-2;0;0;0;0;0;2;2;2.0;2.0;2.0;false;CtLocalVariableImpl;CtLocalVariableImpl
9c1ba419-46da-11e5-92a4-09a2ff3fa161;adrStmt;delete;org.apache.commons.io.filefilter.NameFileFilter:188;0;0;0;0;0;0;5;4;2.5;3.0;1.0;true;CtInvocationImpl;NA
1dd4a865-46bc-11e5-b106-19eaa1cf8fb9;adrStmt;replace;org.apache.commons.io.FileUtils:1137;-1;0;0;0;0;0;16;8;5.0;5.0;2.0;false;CtTryImpl;CtIfImpl
e942d7d7-46cd-11e5-8a29-f127a8cdf444;adrStmt;replace;org.apache.commons.io.FilenameUtils:1380;-1;0;0;0;0;0;11;9;4.857142857142857;4.0;1.0;false;CtIfImpl;CtIfImpl
04b56902-46c4-11e5-a44e-c5d1d4996657;adrStmt;delete;org.apache.commons.io.input.NullReader:270;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtOperatorAssignmentImpl;NA
633c157d-46cd-11e5-9b32-f7452c3b2af3;adrStmt;replace;org.apache.commons.io.FileSystemUtils:79;-1;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtIfImpl;CtIfImpl
fb1ca566-46c8-11e5-84b8-39366b56743b;adrStmt;add;org.apache.commons.io.input.Tailer:338;0;0;0;0;0;0;0;1;1.0;1.0;1.0;false;CtTryImpl;CtTryImpl
7b48ba2d-46ca-11e5-9aa5-c38d869d8342;adrStmt;add;org.apache.commons.io.IOUtils:1412;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtIfImpl;CtInvocationImpl
90ca8fc2-46e4-11e5-8f50-eda455bb2d5e;adrStmt;add;org.apache.commons.io.comparator.SizeFileComparator:121;-2;0;0;0;0;0;11;3;2.0;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
c54295c6-46dd-11e5-aa57-87dd7013ba8d;adrStmt;add;org.apache.commons.io.comparator.SizeFileComparator:121;-2;0;0;0;0;0;11;3;2.0;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
