"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"com.google.gson.internal.bind.JsonTreeReader:179","false","false",1,0,0,7,35,6,4,5,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:193","false","false",1,0,0,14,63,9,5.5,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:195","true","true",28,15,0,1,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:194","true","true",33,16,0,1,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:197","true","false",6,0,0,14,63,9,5.5,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:198","true","true",1,1,0,14,63,9,5.5,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:199","true","false",17,10,5,14,63,9,5.5,7,1,0,0,2,1
"com.google.gson.internal.bind.JsonTreeReader:130","true","false",7,2,0,33,107,26,14,14,2,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:134","true","false",7,2,0,31,105,25,13.5,15,2,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:144","true","true",11,1,0,15,67,22,10.6666666666667,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:146","false","false",1,0,0,15,67,22,10.6666666666667,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:147","true","true",3,3,0,15,67,22,10.6666666666667,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:148","true","false",5,2,0,15,67,22,10.6666666666667,10,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:152","false","false",1,0,0,16,58,24,13.2307692307692,15,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:154","true","true",20,13,0,1,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:153","true","true",25,14,0,1,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:156","true","false",5,2,0,16,58,24,13.2307692307692,15,1,0,0,0,0
